1765.00,1766.00,1767.00,1768.00,1769.00,1770.00,1771.00,1772.00,1773.00,1774.00,1775.00,1776.00,1777.00,1778.00,1779.00,1780.00,1781.00,1782.00,1783.00,1784.00,1785.00,1786.00,1787.00,1788.00,1789.00,1790.00,1791.00,1792.00,1793.00,1794.00,1795.00,1796.00,1797.00,1798.00,1799.00,1800.00,1801.00,1802.00,1803.00,1804.00,1805.00,1806.00,1807.00,1808.00,1809.00,1810.00,1811.00,1812.00,1813.00,1814.00,1815.00,1816.00,1817.00,1818.00,1819.00,1820.00,1821.00,1822.00,1823.00,1824.00,1825.00,1826.00,1827.00,1828.00,1829.00,1830.00,1831.00,1832.00,1833.00,1834.00,1835.00,1836.00,1837.00,1838.00,1839.00,1840.00,1841.00,1842.00,1843.00,1844.00,1845.00,1846.00,1847.00,1848.00,1849.00,1850.00,1851.00,1852.00,1853.00,1854.00,1855.00,1856.00,1857.00,1858.00,1859.00,1860.00,1861.00,1862.00,1863.00,1864.00,1865.00,1866.00,1867.00,1868.00,1869.00,1870.00,1871.00,1872.00,1873.00,1874.00,1875.00,1876.00,1877.00,1878.00,1879.00,1880.00,1881.00,1882.00,1883.00,1884.00,1885.00,1886.00,1887.00,1888.00,1889.00,1890.00,1891.00,1892.00,1893.00,1894.00,1895.00,1896.00,1897.00,1898.00,1899.00,1900.00,1901.00,1902.00,1903.00,1904.00,1905.00,1906.00,1907.00,1908.00,1909.00,1910.00,1911.00,1912.00,1913.00,1914.00,1915.00,1916.00,1917.00,1918.00,1919.00,1920.00,1921.00,1922.00,1923.00,1924.00,1925.00,1926.00,1927.00,1928.00,1929.00,1930.00,1931.00,1932.00,1933.00,1934.00,1935.00,1936.00,1937.00,1938.00,1939.00,1940.00,1941.00,1942.00,1943.00,1944.00,1945.00,1946.00,1947.00,1948.00,1949.00,1950.00,1951.00,1952.00,1953.00,1954.00,1955.00,1956.00,1957.00,1958.00,1959.00,1960.00,1961.00,1962.00,1963.00,1964.00,1965.00,1966.00,1967.00,1968.00,1969.00,1970.00,1971.00,1972.00,1973.00,1974.00,1975.00,1976.00,1977.00,1978.00,1979.00,1980.00,1981.00,1982.00,1983.00,1984.00,1985.00,1986.00,1987.00,1988.00,1989.00,1990.00,1991.00,1992.00,1993.00,1994.00,1995.00,1996.00,1997.00,1998.00,1999.00,2000.00,2001.00,2002.00,2003.00,2004.00,2005.00,2006.00,2007.00,2008.00,2009.00,2010.00,2011.00,2012.00,2013.00,2014.00,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00,2023.00,2024.00,2025.00,2026.00,2027.00,2028.00,2029.00,2030.00,2031.00,2032.00,2033.00,2034.00,2035.00,2036.00,2037.00,2038.00,2039.00,2040.00,2041.00,2042.00,2043.00,2044.00,2045.00,2046.00,2047.00,2048.00,2049.00,2050.00,2051.00,2052.00,2053.00,2054.00,2055.00,2056.00,2057.00,2058.00,2059.00,2060.00,2061.00,2062.00,2063.00,2064.00,2065.00,2066.00,2067.00,2068.00,2069.00,2070.00,2071.00,2072.00,2073.00,2074.00,2075.00,2076.00,2077.00,2078.00,2079.00,2080.00,2081.00,2082.00,2083.00,2084.00,2085.00,2086.00,2087.00,2088.00,2089.00,2090.00,2091.00,2092.00,2093.00,2094.00,2095.00,2096.00,2097.00,2098.00,2099.00,2100.00,2101.00,2102.00,2103.00,2104.00,2105.00,2106.00,2107.00,2108.00,2109.00,2110.00,2111.00,2112.00,2113.00,2114.00,2115.00,2116.00,2117.00,2118.00,2119.00,2120.00,2121.00,2122.00,2123.00,2124.00,2125.00,2126.00,2127.00,2128.00,2129.00,2130.00,2131.00,2132.00,2133.00,2134.00,2135.00,2136.00,2137.00,2138.00,2139.00,2140.00,2141.00,2142.00,2143.00,2144.00,2145.00,2146.00,2147.00,2148.00,2149.00,2150.00,2151.00,2152.00,2153.00,2154.00,2155.00,2156.00,2157.00,2158.00,2159.00,2160.00,2161.00,2162.00,2163.00,2164.00,2165.00,2166.00,2167.00,2168.00,2169.00,2170.00,2171.00,2172.00,2173.00,2174.00,2175.00,2176.00,2177.00,2178.00,2179.00,2180.00,2181.00,2182.00,2183.00,2184.00,2185.00,2186.00,2187.00,2188.00,2189.00,2190.00,2191.00,2192.00,2193.00,2194.00,2195.00,2196.00,2197.00,2198.00,2199.00,2200.00,2201.00,2202.00,2203.00,2204.00,2205.00,2206.00,2207.00,2208.00,2209.00,2210.00,2211.00,2212.00,2213.00,2214.00,2215.00,2216.00,2217.00,2218.00,2219.00,2220.00,2221.00,2222.00,2223.00,2224.00,2225.00,2226.00,2227.00,2228.00,2229.00,2230.00,2231.00,2232.00,2233.00,2234.00,2235.00,2236.00,2237.00,2238.00,2239.00,2240.00,2241.00,2242.00,2243.00,2244.00,2245.00,2246.00,2247.00,2248.00,2249.00,2250.00,2251.00,2252.00,2253.00,2254.00,2255.00,2256.00,2257.00,2258.00,2259.00,2260.00,2261.00,2262.00,2263.00,2264.00,2265.00,2266.00,2267.00,2268.00,2269.00,2270.00,2271.00,2272.00,2273.00,2274.00,2275.00,2276.00,2277.00,2278.00,2279.00,2280.00,2281.00,2282.00,2283.00,2284.00,2285.00,2286.00,2287.00,2288.00,2289.00,2290.00,2291.00,2292.00,2293.00,2294.00,2295.00,2296.00,2297.00,2298.00,2299.00,2300.00,2301.00,2302.00,2303.00,2304.00,2305.00,2306.00,2307.00,2308.00,2309.00,2310.00,2311.00,2312.00,2313.00,2314.00,2315.00,2316.00,2317.00,2318.00,2319.00,2320.00,2321.00,2322.00,2323.00,2324.00,2325.00,2326.00,2327.00,2328.00,2329.00,2330.00,2331.00,2332.00,2333.00,2334.00,2335.00,2336.00,2337.00,2338.00,2339.00,2340.00,2341.00,2342.00,2343.00,2344.00,2345.00,2346.00,2347.00,2348.00,2349.00,2350.00,2351.00,2352.00,2353.00,2354.00,2355.00,2356.00,2357.00,2358.00,2359.00,2360.00,2361.00,2362.00,2363.00,2364.00,2365.00,2366.00,2367.00,2368.00,2369.00,2370.00,2371.00,2372.00,2373.00,2374.00,2375.00,2376.00,2377.00,2378.00,2379.00,2380.00,2381.00,2382.00,2383.00,2384.00,2385.00,2386.00,2387.00,2388.00,2389.00,2390.00,2391.00,2392.00,2393.00,2394.00,2395.00,2396.00,2397.00,2398.00,2399.00,2400.00,2401.00,2402.00,2403.00,2404.00,2405.00,2406.00,2407.00,2408.00,2409.00,2410.00,2411.00,2412.00,2413.00,2414.00,2415.00,2416.00,2417.00,2418.00,2419.00,2420.00,2421.00,2422.00,2423.00,2424.00,2425.00,2426.00,2427.00,2428.00,2429.00,2430.00,2431.00,2432.00,2433.00,2434.00,2435.00,2436.00,2437.00,2438.00,2439.00,2440.00,2441.00,2442.00,2443.00,2444.00,2445.00,2446.00,2447.00,2448.00,2449.00,2450.00,2451.00,2452.00,2453.00,2454.00,2455.00,2456.00,2457.00,2458.00,2459.00,2460.00,2461.00,2462.00,2463.00,2464.00,2465.00,2466.00,2467.00,2468.00,2469.00,2470.00,2471.00,2472.00,2473.00,2474.00,2475.00,2476.00,2477.00,2478.00,2479.00,2480.00,2481.00,2482.00,2483.00,2484.00,2485.00,2486.00,2487.00,2488.00,2489.00,2490.00,2491.00,2492.00,2493.00,2494.00,2495.00,2496.00,2497.00,2498.00,2499.00,2500.00
0.01,0.01,0.01,0.02,0.03,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.03,-0.47,-0.40,-0.31,-0.24,-0.18,-0.14,-0.11,-0.08,-0.06,-0.04,-0.03,-0.03,-0.02,-0.06,-0.05,-0.03,-0.02,-0.01,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.01,-0.43,-0.47,-0.42,-0.35,-0.28,-0.22,-0.90,-0.99,-0.92,-0.78,-0.63,-0.50,-0.39,-0.31,-0.24,-0.19,-0.15,-0.11,-0.09,-0.06,-0.04,-0.03,-0.11,-0.16,-0.16,-0.14,-0.41,-0.41,-0.34,-0.27,-0.21,-0.15,-0.11,-0.08,-0.06,-0.04,-0.03,-0.02,-0.02,-0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.02,-0.01,-0.01,0.00,0.01,0.02,0.03,0.03,0.04,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.03,-0.10,-0.11,-0.08,-0.07,-0.04,-0.02,-0.01,-0.01,0.01,0.03,0.05,0.06,0.07,0.07,0.08,0.08,0.08,0.08,0.06,-0.01,-0.02,-0.01,0.02,0.04,0.05,0.07,0.07,0.08,0.04,0.01,0.02,0.05,0.07,0.10,0.12,0.13,0.14,0.14,0.14,0.14,0.14,0.15,0.16,0.17,0.17,0.17,0.18,0.18,0.18,0.18,0.18,0.19,0.20,0.21,0.22,0.22,0.23,0.23,0.23,0.23,0.23,0.23,0.24,0.25,0.27,0.28,0.28,0.28,0.28,0.28,0.27,0.28,0.29,0.30,0.32,0.33,0.33,0.33,0.32,0.23,0.18,0.17,0.20,0.23,0.26,0.29,0.31,0.32,0.31,0.34,0.35,0.34,0.36,0.39,0.42,0.46,0.49,0.51,0.50,0.46,0.47,0.49,0.52,0.55,0.59,0.63,0.67,0.64,0.52,0.51,0.56,0.62,0.67,0.72,0.77,0.81,0.86,0.89,0.93,0.95,0.96,0.97,0.98,0.99,1.00,1.01,1.03,1.05,1.08,1.10,1.13,1.14,1.15,1.16,1.17,1.19,1.20,1.23,1.25,1.28,1.31,1.33,1.35,1.37,1.39,1.40,1.42,1.44,1.45,1.47,1.50,1.53,1.55,1.58,1.60,1.62,1.63,1.65,1.66,1.68,1.70,1.72,1.75,1.77,1.80,1.82,1.84,1.85,1.87,1.88,1.89,1.91,1.93,1.95,1.96,1.98,2.00,2.01,2.02,2.03,2.04,2.05,2.06,2.08,2.10,2.11,2.13,2.13,2.14,2.15,2.15,2.16,2.16,2.17,2.18,2.19,2.20,2.21,2.22,2.22,2.23,2.23,2.23,2.23,2.24,2.24,2.25,2.26,2.28,2.29,2.29,2.30,2.30,2.30,2.31,2.31,2.32,2.33,2.34,2.35,2.35,2.36,2.36,2.36,2.36,2.37,2.38,2.39,2.40,2.41,2.41,2.42,2.42,2.42,2.42,2.42,2.43,2.43,2.45,2.45,2.46,2.46,2.46,2.46,2.46,2.46,2.47,2.48,2.49,2.50,2.50,2.51,2.51,2.50,2.50,2.50,2.50,2.51,2.51,2.52,2.53,2.53,2.53,2.53,2.54,2.54,2.54,2.54,2.54,2.55,2.56,2.57,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.59,2.60,2.61,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.63,2.64,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.66,2.66,2.67,2.68,2.68,2.68,2.68,2.68,2.68,2.69,2.69,2.70,2.71,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.73,2.74,2.74,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.76,2.77,2.78,2.78,2.79,2.79,2.79,2.79,2.78,2.78,2.79,2.79,2.80,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.82,2.83,2.83,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.85,2.85,2.86,2.86,2.87,2.87,2.86,2.86,2.86,2.86,2.87,2.87,2.88,2.89,2.90,2.90,2.90,2.90,2.89,2.89,2.89,2.90,2.90,2.91,2.91,2.92,2.91,2.91,2.91,2.91,2.91,2.92,2.92,2.93,2.94,2.94,2.94,2.94,2.94,2.93,2.93,2.94,2.94,2.95,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.97,2.97,2.97,2.97,2.97,2.98,2.98,2.98,2.98,2.98,2.98,2.99,2.99,2.99,2.99,2.99,3.00,3.00,3.00,3.00,3.00,3.00,3.01,3.01,3.01,3.01,3.01,3.02,3.02,3.02,3.02,3.02,3.02,3.03,3.03,3.03,3.03,3.03,3.03,3.04,3.04,3.04,3.04,3.04,3.04,3.05,3.05,3.05,3.05,3.05,3.05,3.06,3.06,3.06,3.06,3.06,3.06,3.07,3.07,3.07,3.07,3.07,3.07,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.09,3.09,3.09,3.09,3.09,3.09,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.14,3.14,3.14,3.14,3.14,3.14,3.14,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.18,3.18,3.18,3.18,3.18,3.18,3.18,3.18,3.19,3.19,3.19,3.19,3.19,3.19,3.19,3.19,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.21,3.21,3.21,3.21,3.21,3.21,3.21,3.21,3.21,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.25
